date,ra,case_cnt,death_cnt
2020-12-05,outros_estados,87,0
2020-12-05,paranoa,9,0
2020-12-05,park_way,5,0
2020-12-05,planaltina,34,1
2020-12-05,plano_piloto,119,0
2020-12-05,por_do_sol,2,0
2020-12-05,recanto_das_emas,13,0
2020-12-05,riacho_fundo,4,0
2020-12-05,riacho_fundo_ii,2,0
2020-12-05,samambaia,31,1
2020-12-05,santa_maria,21,0
2020-12-05,sobradinho,48,0
2020-12-05,sobradinho_ii,2,0
2020-12-05,sudoeste_octogonal,41,0
2020-12-05,sao_sebastiao,14,1
2020-12-05,taguatinga,62,3
2020-12-05,varjao,3,0
2020-12-05,vicente_pires,10,0
2020-12-05,aguas_claras,64,0
2020-12-06,brazlandia,10,0
2020-12-06,candangolandia,2,0
2020-12-06,ceilandia,63,0
2020-12-06,cruzeiro,5,0
2020-12-06,gama,42,0
2020-12-06,guara,34,0
2020-12-06,jardim_botanico,9,0
2020-12-06,lago_norte,14,0
2020-12-06,lago_sul,18,0
2020-12-06,nucleo_bandeirante,9,1
2020-12-06,outros_estados,70,2
2020-12-06,paranoa,5,0
2020-12-06,park_way,3,0
2020-12-06,planaltina,23,1
2020-12-06,plano_piloto,119,2
2020-12-06,por_do_sol,4,1
2020-12-06,recanto_das_emas,6,0
2020-12-06,riacho_fundo,8,0
2020-12-06,riacho_fundo_ii,3,0
2020-12-06,samambaia,29,0
2020-12-06,santa_maria,20,0
2020-12-06,sobradinho,27,0
2020-12-06,sobradinho_ii,1,0
2020-12-06,sudoeste_octogonal,27,0
2020-12-06,sao_sebastiao,12,0
2020-12-06,taguatinga,57,0
2020-12-06,vicente_pires,14,1
2020-12-06,aguas_claras,47,0
2020-12-07,arniqueira,3,0
2020-12-07,brazlandia,7,0
2020-12-07,candangolandia,6,1
2020-12-07,ceilandia,58,3
2020-12-07,cruzeiro,23,0
2020-12-07,fercal,4,0
2020-12-07,gama,34,1
2020-12-07,guara,48,0
2020-12-07,itapoa,7,0
2020-12-07,jardim_botanico,16,0
2020-12-07,lago_norte,19,0
2020-12-07,lago_sul,23,0
2020-12-07,nucleo_bandeirante,5,0
2020-12-07,outros_estados,92,2
2020-12-07,paranoa,12,0
2020-12-07,park_way,12,0
2020-12-07,planaltina,31,1
2020-12-07,plano_piloto,135,1
2020-12-07,por_do_sol,3,0
2020-12-07,recanto_das_emas,21,1
2020-12-07,riacho_fundo,10,0
2020-12-07,riacho_fundo_ii,7,0
2020-12-07,scia,2,0
2020-12-07,samambaia,32,0
2020-12-07,santa_maria,25,1
2020-12-07,sistema_penitenciario,5,0
2020-12-07,sobradinho,56,0
2020-12-07,sobradinho_ii,2,0
2020-12-07,sudoeste_octogonal,18,0
2020-12-07,sao_sebastiao,14,0
2020-12-07,taguatinga,60,1
2020-12-07,varjao,1,0
2020-12-07,vicente_pires,14,0
2020-12-07,aguas_claras,49,1
2020-12-08,arniqueira,2,0
2020-12-08,brazlandia,8,1
2020-12-08,candangolandia,4,0
2020-12-08,ceilandia,70,3
2020-12-08,cruzeiro,17,0
2020-12-08,fercal,2,0
2020-12-08,gama,45,3
2020-12-08,guara,64,0
2020-12-08,itapoa,3,0
2020-12-08,jardim_botanico,15,1
2020-12-08,lago_norte,15,0
2020-12-08,lago_sul,21,0
2020-12-08,nucleo_bandeirante,8,0
2020-12-08,outros_estados,106,4
2020-12-08,paranoa,11,0
2020-12-08,park_way,12,0
2020-12-08,planaltina,39,0
2020-12-08,plano_piloto,126,1
2020-12-08,recanto_das_emas,12,0
2020-12-08,riacho_fundo,14,0
2020-12-08,riacho_fundo_ii,7,0
2020-12-08,scia,1,0
2020-12-08,samambaia,43,0
2020-12-08,santa_maria,25,0
2020-12-08,sobradinho,41,1
2020-12-08,sobradinho_ii,3,0
2020-12-08,sudoeste_octogonal,25,0
2020-12-08,sao_sebastiao,9,0
2020-12-08,taguatinga,70,1
2020-12-08,varjao,2,0
2020-12-08,vicente_pires,18,1
2020-12-08,aguas_claras,80,0
2020-12-09,arniqueira,2,0
2020-12-09,brazlandia,5,1
2020-12-09,candangolandia,7,0
2020-12-09,ceilandia,43,4
2020-12-09,cruzeiro,11,0
2020-12-09,fercal,1,0
2020-12-09,gama,27,2
2020-12-09,guara,45,0
2020-12-09,itapoa,1,0
2020-12-09,jardim_botanico,12,0
2020-12-09,lago_norte,10,0
2020-12-09,lago_sul,18,0
2020-12-09,nucleo_bandeirante,9,0
2020-12-09,outros_estados,68,1
2020-12-09,paranoa,9,0
2020-12-09,park_way,8,0
2020-12-09,planaltina,14,0
2020-12-09,plano_piloto,73,2
2020-12-09,por_do_sol,5,0
2020-12-09,recanto_das_emas,17,0
2020-12-09,riacho_fundo,11,1
2020-12-09,riacho_fundo_ii,4,0
2020-12-09,scia,2,0
2020-12-09,samambaia,38,0
2020-12-09,santa_maria,18,0
2020-12-09,sobradinho,22,1
2020-12-09,sobradinho_ii,2,0
2020-12-09,sudoeste_octogonal,23,1
2020-12-09,sao_sebastiao,19,0
2020-12-09,taguatinga,43,1
2020-12-09,varjao,1,0
2020-12-09,vicente_pires,24,0
2020-12-09,aguas_claras,40,0
2020-12-10,arniqueira,3,0
2020-12-10,brazlandia,4,1
2020-12-10,candangolandia,2,0
2020-12-10,ceilandia,32,2
2020-12-10,cruzeiro,14,0
2020-12-10,fercal,1,0
2020-12-10,gama,27,3
2020-12-10,guara,26,0
2020-12-10,itapoa,4,0
2020-12-10,jardim_botanico,10,0
2020-12-10,lago_norte,9,0
2020-12-10,lago_sul,17,0
2020-12-10,outros_estados,75,0
2020-12-10,paranoa,3,0
2020-12-10,park_way,5,0
2020-12-10,planaltina,10,0
2020-12-10,plano_piloto,61,1
2020-12-10,por_do_sol,2,0
2020-12-10,recanto_das_emas,6,1
2020-12-10,riacho_fundo,6,1
2020-12-10,riacho_fundo_ii,5,0
2020-12-10,samambaia,23,3
2020-12-10,santa_maria,22,0
2020-12-10,sobradinho,23,1
2020-12-10,sobradinho_ii,2,0
2020-12-10,sudoeste_octogonal,17,0
2020-12-10,sao_sebastiao,18,1
2020-12-10,taguatinga,44,0
2020-12-10,varjao,1,0
2020-12-10,vicente_pires,19,0
2020-12-10,aguas_claras,52,1
2020-12-11,arniqueira,4,0
2020-12-11,brazlandia,7,0
2020-12-11,candangolandia,4,0
2020-12-11,ceilandia,62,0
2020-12-11,cruzeiro,18,0
2020-12-11,fercal,2,0
2020-12-11,gama,46,2
2020-12-11,guara,62,2
2020-12-11,itapoa,3,0
2020-12-11,jardim_botanico,13,0
2020-12-11,lago_norte,22,0
2020-12-11,lago_sul,12,0
2020-12-11,nucleo_bandeirante,7,0
2020-12-11,outros_estados,156,0
2020-12-11,paranoa,4,0
2020-12-11,park_way,6,0
2020-12-11,planaltina,24,0
2020-12-11,plano_piloto,146,3
2020-12-11,por_do_sol,1,1
2020-12-11,recanto_das_emas,13,0
2020-12-11,riacho_fundo,13,0
2020-12-11,riacho_fundo_ii,8,0
2020-12-11,scia,2,0
2020-12-11,samambaia,24,1
2020-12-11,santa_maria,29,0
2020-12-11,sobradinho,46,0
2020-12-11,sudoeste_octogonal,28,0
2020-12-11,sao_sebastiao,10,1
2020-12-11,taguatinga,56,1
2020-12-11,vicente_pires,10,0
2020-12-11,aguas_claras,72,1
2020-12-12,arniqueira,3,0
2020-12-12,brazlandia,17,0
2020-12-12,candangolandia,3,0
2020-12-12,ceilandia,58,3
2020-12-12,cruzeiro,16,0
2020-12-12,fercal,2,0
2020-12-12,gama,42,1
2020-12-12,guara,42,0
2020-12-12,itapoa,2,0
2020-12-12,jardim_botanico,13,0
2020-12-12,lago_norte,19,1
2020-12-12,lago_sul,17,0
2020-12-12,nucleo_bandeirante,2,0
2020-12-12,outros_estados,84,2
2020-12-12,paranoa,9,1
2020-12-12,park_way,9,0
2020-12-12,planaltina,26,0
2020-12-12,plano_piloto,112,1
2020-12-12,recanto_das_emas,14,0
2020-12-12,riacho_fundo,7,0
2020-12-12,riacho_fundo_ii,2,0
2020-12-12,scia,1,0
2020-12-12,samambaia,30,1
2020-12-12,santa_maria,29,0
2020-12-12,sistema_penitenciario,1,0
2020-12-12,sobradinho,35,1
2020-12-12,sobradinho_ii,5,0
2020-12-12,sudoeste_octogonal,25,0
2020-12-12,sao_sebastiao,17,1
2020-12-12,taguatinga,73,0
2020-12-12,varjao,1,0
2020-12-12,vicente_pires,18,1
2020-12-12,aguas_claras,45,0
2020-12-13,brazlandia,10,1
2020-12-13,candangolandia,2,0
2020-12-13,ceilandia,58,0
2020-12-13,cruzeiro,13,0
2020-12-13,gama,27,1
2020-12-13,guara,40,0
2020-12-13,itapoa,2,0
2020-12-13,jardim_botanico,8,0
2020-12-13,lago_norte,10,0
2020-12-13,lago_sul,16,0
2020-12-13,nucleo_bandeirante,3,1
2020-12-13,outros_estados,73,0
2020-12-13,paranoa,3,0
2020-12-13,park_way,7,0
2020-12-13,planaltina,20,0
2020-12-13,plano_piloto,114,3
2020-12-13,por_do_sol,1,0
2020-12-13,recanto_das_emas,9,2
2020-12-13,riacho_fundo,2,0
2020-12-13,riacho_fundo_ii,3,0
2020-12-13,scia,1,0
2020-12-13,samambaia,36,2
2020-12-13,santa_maria,23,0
2020-12-13,sobradinho,31,0
2020-12-13,sobradinho_ii,2,0
2020-12-13,sudoeste_octogonal,26,1
2020-12-13,sao_sebastiao,16,0
2020-12-13,taguatinga,41,1
2020-12-13,varjao,1,0
2020-12-13,vicente_pires,11,1
2020-12-13,aguas_claras,37,0
2020-12-14,arniqueira,3,0
2020-12-14,brazlandia,1,1
2020-12-14,candangolandia,1,0
2020-12-14,ceilandia,49,1
2020-12-14,cruzeiro,11,0
2020-12-14,fercal,2,0
2020-12-14,gama,51,1
2020-12-14,guara,49,3
2020-12-14,itapoa,2,0
2020-12-14,jardim_botanico,14,0
2020-12-14,lago_norte,14,0
2020-12-14,lago_sul,17,1
2020-12-14,nucleo_bandeirante,9,0
2020-12-14,outros_estados,72,1
2020-12-14,paranoa,3,0
2020-12-14,park_way,13,0
2020-12-14,planaltina,26,1
2020-12-14,plano_piloto,108,0
2020-12-14,por_do_sol,3,0
2020-12-14,recanto_das_emas,17,1
2020-12-14,riacho_fundo,9,0
2020-12-14,riacho_fundo_ii,8,0
2020-12-14,scia,1,0
2020-12-14,samambaia,37,0
2020-12-14,santa_maria,18,2
2020-12-14,sobradinho,41,0
2020-12-14,sobradinho_ii,2,0
2020-12-14,sudoeste_octogonal,33,0
2020-12-14,sao_sebastiao,13,0
2020-12-14,taguatinga,58,1
2020-12-14,varjao,1,0
2020-12-14,vicente_pires,20,1
2020-12-14,aguas_claras,56,0
2020-12-15,arniqueira,1,0
2020-12-15,brazlandia,11,0
2020-12-15,candangolandia,4,0
2020-12-15,ceilandia,56,3
2020-12-15,cruzeiro,9,1
2020-12-15,fercal,1,0
2020-12-15,gama,29,0
2020-12-15,guara,41,0
2020-12-15,itapoa,3,0
2020-12-15,jardim_botanico,11,0
2020-12-15,lago_norte,18,1
2020-12-15,lago_sul,24,1
2020-12-15,nucleo_bandeirante,6,0
2020-12-15,outros_estados,155,4
2020-12-15,paranoa,8,0
2020-12-15,park_way,6,0
2020-12-15,planaltina,26,1
2020-12-15,plano_piloto,106,1
2020-12-15,por_do_sol,2,0
2020-12-15,recanto_das_emas,14,1
2020-12-15,riacho_fundo,9,1
2020-12-15,riacho_fundo_ii,2,0
2020-12-15,samambaia,35,2
2020-12-15,santa_maria,19,0
2020-12-15,sistema_penitenciario,1,0
2020-12-15,sobradinho,43,3
2020-12-15,sobradinho_ii,6,0
2020-12-15,sudoeste_octogonal,25,0
2020-12-15,sao_sebastiao,24,0
2020-12-15,taguatinga,55,3
2020-12-15,varjao,1,0
2020-12-15,vicente_pires,18,0
2020-12-15,aguas_claras,55,1
2020-12-16,arniqueira,2,0
2020-12-16,brazlandia,4,0
2020-12-16,candangolandia,6,0
2020-12-16,ceilandia,41,1
2020-12-16,cruzeiro,7,0
2020-12-16,gama,20,0
2020-12-16,guara,39,1
2020-12-16,itapoa,2,0
2020-12-16,jardim_botanico,3,0
2020-12-16,lago_norte,12,0
2020-12-16,lago_sul,23,0
2020-12-16,nucleo_bandeirante,3,0
2020-12-16,outros_estados,113,0
2020-12-16,paranoa,3,0
2020-12-16,park_way,8,0
2020-12-16,planaltina,15,0
2020-12-16,plano_piloto,87,2
2020-12-16,por_do_sol,4,0
2020-12-16,recanto_das_emas,10,0
2020-12-16,riacho_fundo,2,0
2020-12-16,riacho_fundo_ii,7,0
2020-12-16,samambaia,20,0
2020-12-16,santa_maria,8,0
2020-12-16,sobradinho,20,0
2020-12-16,sobradinho_ii,2,0
2020-12-16,sudoeste_octogonal,24,0
2020-12-16,sao_sebastiao,18,0
2020-12-16,taguatinga,67,2
2020-12-16,vicente_pires,18,0
2020-12-16,aguas_claras,56,0
2020-12-17,arniqueira,2,0
2020-12-17,brazlandia,6,0
2020-12-17,candangolandia,3,0
2020-12-17,ceilandia,36,2
2020-12-17,cruzeiro,7,0
2020-12-17,gama,16,0
2020-12-17,guara,36,0
2020-12-17,itapoa,2,0
2020-12-17,jardim_botanico,8,0
2020-12-17,lago_norte,9,0
2020-12-17,lago_sul,20,0
2020-12-17,nucleo_bandeirante,4,0
2020-12-17,outros_estados,65,3
2020-12-17,park_way,7,0
2020-12-17,planaltina,10,0
2020-12-17,plano_piloto,98,0
2020-12-17,por_do_sol,2,0
2020-12-17,recanto_das_emas,7,1
2020-12-17,riacho_fundo,6,1
2020-12-17,riacho_fundo_ii,2,0
2020-12-17,samambaia,28,1
2020-12-17,santa_maria,19,0
2020-12-17,sistema_penitenciario,1,0
2020-12-17,sobradinho,15,1
2020-12-17,sobradinho_ii,1,0
2020-12-17,sudoeste_octogonal,18,0
2020-12-17,sao_sebastiao,7,0
2020-12-17,taguatinga,46,0
2020-12-17,vicente_pires,11,0
2020-12-17,aguas_claras,45,0
2020-12-18,arniqueira,2,0
2020-12-18,brazlandia,7,0
2020-12-18,candangolandia,5,0
2020-12-18,ceilandia,58,1
2020-12-18,cruzeiro,18,0
2020-12-18,fercal,3,0
2020-12-18,gama,54,2
2020-12-18,guara,42,2
2020-12-18,itapoa,2,0
2020-12-18,jardim_botanico,8,0
2020-12-18,lago_norte,21,0
2020-12-18,lago_sul,14,0
2020-12-18,nucleo_bandeirante,7,0
2020-12-18,outros_estados,133,2
2020-12-18,paranoa,3,0
2020-12-18,park_way,6,0
2020-12-18,planaltina,26,0
2020-12-18,plano_piloto,115,1
2020-12-18,por_do_sol,2,0
2020-12-18,recanto_das_emas,12,0
2020-12-18,riacho_fundo,6,0
2020-12-18,riacho_fundo_ii,6,0
2020-12-18,scia,1,0
2020-12-18,samambaia,31,0
2020-12-18,santa_maria,12,0
2020-12-18,sistema_penitenciario,3,0
2020-12-18,sobradinho,39,0
2020-12-18,sobradinho_ii,6,0
2020-12-18,sudoeste_octogonal,30,0
2020-12-18,sao_sebastiao,20,2
2020-12-18,taguatinga,50,0
2020-12-18,vicente_pires,14,0
2020-12-18,aguas_claras,48,0
2020-12-19,arniqueira,3,0
2020-12-19,brazlandia,12,1
2020-12-19,candangolandia,4,0
2020-12-19,ceilandia,69,1
2020-12-19,cruzeiro,13,1
2020-12-19,gama,44,2
2020-12-19,guara,32,0
2020-12-19,itapoa,2,0
2020-12-19,jardim_botanico,17,0
2020-12-19,lago_norte,20,0
2020-12-19,lago_sul,29,0
2020-12-19,nucleo_bandeirante,6,0
2020-12-19,outros_estados,106,0
2020-12-19,paranoa,6,0
2020-12-19,park_way,8,0
2020-12-19,planaltina,27,0
2020-12-19,plano_piloto,116,0
2020-12-19,por_do_sol,2,0
2020-12-19,recanto_das_emas,13,0
2020-12-19,riacho_fundo,14,1
2020-12-19,riacho_fundo_ii,4,0
2020-12-19,scia,1,0
2020-12-19,samambaia,29,0
2020-12-19,santa_maria,17,1
2020-12-19,sistema_penitenciario,1,0
2020-12-19,sobradinho,32,2
2020-12-19,sobradinho_ii,11,0
2020-12-19,sudoeste_octogonal,15,0
2020-12-19,sao_sebastiao,12,1
2020-12-19,taguatinga,76,0
2020-12-19,varjao,2,0
2020-12-19,vicente_pires,13,0
2020-12-19,aguas_claras,48,0
2020-12-20,arniqueira,2,0
2020-12-20,brazlandia,7,0
2020-12-20,candangolandia,2,0
2020-12-20,ceilandia,60,1
2020-12-20,cruzeiro,15,0
2020-12-20,fercal,1,0
2020-12-20,gama,42,1
2020-12-20,guara,46,0
2020-12-20,itapoa,4,0
2020-12-20,jardim_botanico,8,0
2020-12-20,lago_norte,17,0
2020-12-20,lago_sul,32,0
2020-12-20,nucleo_bandeirante,5,0
2020-12-20,outros_estados,159,1
2020-12-20,paranoa,6,0
2020-12-20,park_way,11,0
2020-12-20,planaltina,29,1
2020-12-20,plano_piloto,122,1
2020-12-20,por_do_sol,1,1
2020-12-20,recanto_das_emas,9,0
2020-12-20,riacho_fundo,18,0
2020-12-20,riacho_fundo_ii,7,1
2020-12-20,scia,2,0
2020-12-20,samambaia,37,1
2020-12-20,santa_maria,19,0
2020-12-20,sobradinho,42,2
2020-12-20,sobradinho_ii,2,0
2020-12-20,sudoeste_octogonal,21,1
2020-12-20,sao_sebastiao,11,0
2020-12-20,taguatinga,63,2
2020-12-20,varjao,3,1
2020-12-20,vicente_pires,19,0
2020-12-20,aguas_claras,60,1
2020-12-21,brazlandia,8,0
2020-12-21,candangolandia,3,0
2020-12-21,ceilandia,40,1
2020-12-21,cruzeiro,12,0
2020-12-21,gama,9,1
2020-12-21,guara,37,0
2020-12-21,itapoa,2,0
2020-12-21,jardim_botanico,3,0
2020-12-21,lago_norte,19,0
2020-12-21,lago_sul,18,0
2020-12-21,nucleo_bandeirante,6,1
2020-12-21,outros_estados,76,0
2020-12-21,paranoa,4,0
2020-12-21,park_way,9,0
2020-12-21,planaltina,17,0
2020-12-21,plano_piloto,84,1
2020-12-21,por_do_sol,1,1
2020-12-21,recanto_das_emas,6,0
2020-12-21,riacho_fundo,1,0
2020-12-21,riacho_fundo_ii,5,0
2020-12-21,scia,25,0
2020-12-21,samambaia,15,0
2020-12-21,santa_maria,8,0
2020-12-21,sistema_penitenciario,1,0
2020-12-21,sobradinho,32,0
2020-12-21,sobradinho_ii,3,0
2020-12-21,sudoeste_octogonal,14,0
2020-12-21,sao_sebastiao,10,0
2020-12-21,taguatinga,62,1
2020-12-21,varjao,1,0
2020-12-21,vicente_pires,13,1
2020-12-21,aguas_claras,27,1
2020-12-22,arniqueira,1,0
2020-12-22,brazlandia,4,0
2020-12-22,candangolandia,1,0
2020-12-22,ceilandia,24,0
2020-12-22,cruzeiro,1,0
2020-12-22,gama,21,0
2020-12-22,guara,19,1
2020-12-22,itapoa,2,0
2020-12-22,jardim_botanico,1,0
2020-12-22,lago_norte,5,0
2020-12-22,lago_sul,24,0
2020-12-22,nucleo_bandeirante,1,0
2020-12-22,outros_estados,67,0
2020-12-22,paranoa,2,0
2020-12-22,park_way,6,0
2020-12-22,planaltina,9,0
2020-12-22,plano_piloto,43,1
2020-12-22,recanto_das_emas,5,0
2020-12-22,riacho_fundo,8,0
2020-12-22,riacho_fundo_ii,3,0
2020-12-22,scia,18,0
2020-12-22,samambaia,14,2
2020-12-22,santa_maria,13,1
2020-12-22,sistema_penitenciario,4,0
2020-12-22,sobradinho,20,2
2020-12-22,sobradinho_ii,3,0
2020-12-22,sudoeste_octogonal,15,0
2020-12-22,sao_sebastiao,5,0
2020-12-22,taguatinga,32,1
2020-12-22,varjao,1,0
2020-12-22,vicente_pires,10,0
2020-12-22,aguas_claras,31,0
2020-12-23,arniqueira,1,0
2020-12-23,brazlandia,4,0
2020-12-23,candangolandia,2,0
2020-12-23,ceilandia,33,1
2020-12-23,cruzeiro,12,0
2020-12-23,fercal,1,1
2020-12-23,gama,19,1
2020-12-23,guara,34,0
2020-12-23,itapoa,3,0
2020-12-23,jardim_botanico,9,0
2020-12-23,lago_norte,15,0
2020-12-23,lago_sul,12,0
2020-12-23,nucleo_bandeirante,2,0
2020-12-23,outros_estados,91,1
2020-12-23,paranoa,8,0
2020-12-23,park_way,10,0
2020-12-23,planaltina,16,0
2020-12-23,plano_piloto,98,0
2020-12-23,por_do_sol,1,1
2020-12-23,recanto_das_emas,8,0
2020-12-23,riacho_fundo,3,0
2020-12-23,riacho_fundo_ii,5,0
2020-12-23,scia,40,1
2020-12-23,samambaia,25,1
2020-12-23,santa_maria,8,0
2020-12-23,sistema_penitenciario,3,0
2020-12-23,sobradinho,27,3
2020-12-23,sudoeste_octogonal,20,0
2020-12-23,sao_sebastiao,14,0
2020-12-23,taguatinga,64,0
2020-12-23,varjao,1,0
2020-12-23,vicente_pires,19,1
2020-12-23,aguas_claras,49,1
2020-12-24,arniqueira,4,0
2020-12-24,brazlandia,4,0
2020-12-24,candangolandia,1,0
2020-12-24,ceilandia,19,1
2020-12-24,cruzeiro,4,0
2020-12-24,fercal,1,0
2020-12-24,gama,12,0
2020-12-24,guara,29,1
2020-12-24,itapoa,1,0
2020-12-24,jardim_botanico,5,0
2020-12-24,lago_norte,5,1
2020-12-24,lago_sul,11,0
2020-12-24,nucleo_bandeirante,1,0
2020-12-24,outros_estados,49,3
2020-12-24,paranoa,5,0
2020-12-24,park_way,3,0
2020-12-24,planaltina,5,0
2020-12-24,plano_piloto,67,1
2020-12-24,recanto_das_emas,9,0
2020-12-24,riacho_fundo,4,0
2020-12-24,riacho_fundo_ii,5,0
2020-12-24,scia,51,0
2020-12-24,samambaia,19,1
2020-12-24,santa_maria,12,0
2020-12-24,sobradinho,22,0
2020-12-24,sudoeste_octogonal,13,0
2020-12-24,sao_sebastiao,8,0
2020-12-24,taguatinga,33,2
2020-12-24,varjao,1,0
2020-12-24,vicente_pires,10,1
2020-12-24,aguas_claras,25,0
2020-12-25,brazlandia,18,0
2020-12-25,candangolandia,1,0
2020-12-25,ceilandia,58,1
2020-12-25,cruzeiro,15,0
2020-12-25,fercal,3,0
2020-12-25,gama,51,4
2020-12-25,guara,62,0
2020-12-25,itapoa,5,0
2020-12-25,jardim_botanico,13,0
2020-12-25,lago_norte,15,0
2020-12-25,lago_sul,15,0
2020-12-25,nucleo_bandeirante,3,0
2020-12-25,outros_estados,133,1
2020-12-25,paranoa,9,0
2020-12-25,park_way,11,0
2020-12-25,planaltina,28,0
2020-12-25,plano_piloto,130,1
2020-12-25,por_do_sol,2,0
2020-12-25,recanto_das_emas,16,0
2020-12-25,riacho_fundo,17,0
2020-12-25,riacho_fundo_ii,6,0
2020-12-25,samambaia,33,1
2020-12-25,santa_maria,29,0
2020-12-25,sistema_penitenciario,1,0
2020-12-25,sobradinho,54,1
2020-12-25,sobradinho_ii,4,0
2020-12-25,sudoeste_octogonal,36,0
2020-12-25,sao_sebastiao,23,0
2020-12-25,taguatinga,54,1
2020-12-25,vicente_pires,22,0
2020-12-25,aguas_claras,54,0
2020-12-26,arniqueira,1,0
2020-12-26,brazlandia,12,0
2020-12-26,candangolandia,3,0
2020-12-26,ceilandia,77,1
2020-12-26,cruzeiro,9,0
2020-12-26,fercal,1,0
2020-12-26,gama,35,0
2020-12-26,guara,51,0
2020-12-26,itapoa,2,0
2020-12-26,jardim_botanico,8,0
2020-12-26,lago_norte,19,1
2020-12-26,lago_sul,28,0
2020-12-26,nucleo_bandeirante,5,0
2020-12-26,outros_estados,103,1
2020-12-26,paranoa,8,0
2020-12-26,park_way,12,0
2020-12-26,planaltina,48,0
2020-12-26,plano_piloto,118,1
2020-12-26,por_do_sol,1,0
2020-12-26,recanto_das_emas,20,0
2020-12-26,riacho_fundo,5,1
2020-12-26,riacho_fundo_ii,4,1
2020-12-26,scia,26,0
2020-12-26,sia,1,0
2020-12-26,samambaia,46,1
2020-12-26,santa_maria,20,0
2020-12-26,sobradinho,32,0
2020-12-26,sobradinho_ii,4,0
2020-12-26,sudoeste_octogonal,21,0
2020-12-26,sao_sebastiao,18,0
2020-12-26,taguatinga,74,0
2020-12-26,vicente_pires,12,0
2020-12-26,aguas_claras,44,0
2020-12-27,arniqueira,2,0
2020-12-27,brazlandia,12,1
2020-12-27,candangolandia,4,0
2020-12-27,ceilandia,62,2
2020-12-27,cruzeiro,8,0
2020-12-27,gama,29,1
2020-12-27,guara,40,0
2020-12-27,itapoa,4,0
2020-12-27,jardim_botanico,7,0
2020-12-27,lago_norte,16,0
2020-12-27,lago_sul,11,0
2020-12-27,nucleo_bandeirante,8,0
2020-12-27,outros_estados,78,4
2020-12-27,paranoa,6,0
2020-12-27,park_way,3,0
2020-12-27,planaltina,28,1
2020-12-27,plano_piloto,92,0
2020-12-27,recanto_das_emas,16,0
2020-12-27,riacho_fundo,11,0
2020-12-27,riacho_fundo_ii,3,0
2020-12-27,samambaia,30,0
2020-12-27,santa_maria,18,1
2020-12-27,sobradinho,38,0
2020-12-27,sobradinho_ii,6,0
2020-12-27,sudoeste_octogonal,24,0
2020-12-27,sao_sebastiao,10,0
2020-12-27,taguatinga,64,1
2020-12-27,vicente_pires,17,0
2020-12-27,aguas_claras,42,1
2020-12-28,arniqueira,3,0
2020-12-28,brazlandia,10,0
2020-12-28,ceilandia,42,1
2020-12-28,cruzeiro,8,0
2020-12-28,gama,24,0
2020-12-28,guara,35,0
2020-12-28,itapoa,4,0
2020-12-28,jardim_botanico,10,0
2020-12-28,lago_norte,9,0
2020-12-28,lago_sul,11,0
2020-12-28,nucleo_bandeirante,5,0
2020-12-28,outros_estados,90,1
2020-12-28,paranoa,7,0
2020-12-28,park_way,7,0
2020-12-28,planaltina,18,1
2020-12-28,plano_piloto,92,0
2020-12-28,por_do_sol,2,1
2020-12-28,recanto_das_emas,10,0
2020-12-28,riacho_fundo,14,0
2020-12-28,riacho_fundo_ii,4,0
2020-12-28,scia,3,0
2020-12-28,samambaia,32,0
2020-12-28,santa_maria,14,0
2020-12-28,sistema_penitenciario,1,0
2020-12-28,sobradinho,33,1
2020-12-28,sobradinho_ii,4,0
2020-12-28,sudoeste_octogonal,17,1
2020-12-28,sao_sebastiao,18,1
2020-12-28,taguatinga,50,1
2020-12-28,vicente_pires,13,0
2020-12-28,aguas_claras,38,0
2020-12-29,arniqueira,1,0
2020-12-29,brazlandia,5,0
2020-12-29,candangolandia,1,0
2020-12-29,ceilandia,23,1
2020-12-29,cruzeiro,6,1
2020-12-29,gama,13,2
2020-12-29,guara,14,0
2020-12-29,itapoa,1,0
2020-12-29,jardim_botanico,3,0
2020-12-29,lago_norte,9,1
2020-12-29,lago_sul,12,1
2020-12-29,nucleo_bandeirante,3,0
2020-12-29,outros_estados,104,1
2020-12-29,paranoa,7,0
2020-12-29,park_way,7,0
2020-12-29,planaltina,9,0
2020-12-29,plano_piloto,42,0
2020-12-29,recanto_das_emas,5,0
2020-12-29,riacho_fundo,4,0
2020-12-29,riacho_fundo_ii,4,0
2020-12-29,scia,2,0
2020-12-29,samambaia,17,0
2020-12-29,santa_maria,12,0
2020-12-29,sobradinho,11,0
2020-12-29,sudoeste_octogonal,6,0
2020-12-29,sao_sebastiao,12,0
2020-12-29,taguatinga,29,1
2020-12-29,varjao,1,0
2020-12-29,vicente_pires,4,0
2020-12-29,aguas_claras,19,1
2020-12-30,arniqueira,3,0
2020-12-30,brazlandia,8,0
2020-12-30,candangolandia,1,0
2020-12-30,ceilandia,33,0
2020-12-30,cruzeiro,12,0
2020-12-30,gama,33,1
2020-12-30,guara,46,3
2020-12-30,itapoa,3,0
2020-12-30,jardim_botanico,15,0
2020-12-30,lago_norte,23,1
2020-12-30,lago_sul,15,0
2020-12-30,nucleo_bandeirante,7,1
2020-12-30,outros_estados,140,1
2020-12-30,paranoa,9,1
2020-12-30,park_way,8,0
2020-12-30,planaltina,12,1
2020-12-30,plano_piloto,110,0
2020-12-30,recanto_das_emas,2,0
